"content","ecoregion","replicate","year","type","NofCell","totalCell","areaHa","areaPercentage"
"vegType",139,7,1820,2,1227,2783,7668.75,0.440891124685591
"vegType",139,7,1820,3,1556,2783,9725,0.559108875314409
"vegType",139,7,1840,2,1217,2783,7606.25,0.437297879985627
"vegType",139,7,1840,3,1566,2783,9787.5,0.562702120014373
"vegType",139,7,1860,2,1191,2783,7443.75,0.42795544376572
"vegType",139,7,1860,3,1592,2783,9950,0.57204455623428
"vegType",139,7,1880,2,1179,2783,7368.75,0.423643550125764
"vegType",139,7,1880,3,1603,2783,10018.75,0.57599712540424
"vegType",139,7,1900,2,1193,2783,7456.25,0.428674092705713
"vegType",139,7,1900,3,1590,2783,9937.5,0.571325907294287
"vegType",139,7,1920,2,1165,2783,7281.25,0.418613007545814
"vegType",139,7,1920,3,1617,2783,10106.25,0.58102766798419
"vegType",139,7,1940,2,1192,2783,7450,0.428314768235717
"vegType",139,7,1940,3,1591,2783,9943.75,0.571685231764283
"vegType",139,7,1960,2,1196,2783,7475,0.429752066115702
"vegType",139,7,1960,3,1587,2783,9918.75,0.570247933884298
"vegType",139,7,1980,2,1213,2783,7581.25,0.435860582105641
"vegType",139,7,1980,3,1570,2783,9812.5,0.564139417894359
"vegType",139,7,2000,2,1185,2783,7406.25,0.425799496945742
"vegType",139,7,2000,3,1597,2783,9981.25,0.573841178584262
"vegType",139,8,1400,2,1162,2779,7262.5,0.418136020151133
"vegType",139,8,1400,3,1617,2779,10106.25,0.581863979848867
"vegType",139,8,1420,2,1174,2779,7337.5,0.422454120187118
"vegType",139,8,1420,3,1605,2779,10031.25,0.577545879812882
"vegType",139,8,1440,2,1188,2779,7425,0.427491903562433
"vegType",139,8,1440,3,1591,2779,9943.75,0.572508096437568
"vegType",139,8,1460,2,1173,2779,7331.25,0.422094278517452
"vegType",139,8,1460,3,1605,2779,10031.25,0.577545879812882
"vegType",139,8,1480,2,1201,2779,7506.25,0.432169845268082
"vegType",139,8,1480,3,1577,2779,9856.25,0.567470313062253
"vegType",139,8,1500,2,1205,2779,7531.25,0.433609211946743
"vegType",139,8,1500,3,1574,2779,9837.5,0.566390788053257
"vegType",139,8,1520,2,1174,2779,7337.5,0.422454120187118
"vegType",139,8,1520,3,1605,2779,10031.25,0.577545879812882
"vegType",139,8,1540,2,1160,2779,7250,0.417416336811803
"vegType",139,8,1540,3,1616,2779,10100,0.581504138179201
"vegType",139,8,1560,2,1146,2779,7162.5,0.412378553436488
"vegType",139,8,1560,3,1633,2779,10206.25,0.587621446563512
"vegType",139,8,1580,2,1122,2779,7012.5,0.40374235336452
"vegType",139,8,1580,3,1657,2779,10356.25,0.59625764663548
"vegType",139,8,1600,2,1143,2779,7143.75,0.411299028427492
"vegType",139,8,1600,3,1636,2779,10225,0.588700971572508
"vegType",139,8,1620,2,1180,2779,7375,0.42461317020511
"vegType",139,8,1620,3,1599,2779,9993.75,0.57538682979489
"vegType",139,8,1640,2,1212,2779,7575,0.436128103634401
"vegType",139,8,1640,3,1567,2779,9793.75,0.563871896365599
"vegType",139,8,1660,2,1210,2779,7562.5,0.43540842029507
"vegType",139,8,1660,3,1568,2779,9800,0.564231738035264
"vegType",139,8,1680,2,1193,2779,7456.25,0.429291111910759
"vegType",139,8,1680,3,1586,2779,9912.5,0.570708888089241
"vegType",139,8,1700,2,1197,2779,7481.25,0.430730478589421
"vegType",139,8,1700,3,1581,2779,9881.25,0.568909679740914
"vegType",139,8,1720,2,1173,2779,7331.25,0.422094278517452
"vegType",139,8,1720,3,1605,2779,10031.25,0.577545879812882
"vegType",139,8,1740,2,1137,2779,7106.25,0.4091399784095
"vegType",139,8,1740,3,1642,2779,10262.5,0.5908600215905
"vegType",139,8,1760,2,1163,2779,7268.75,0.418495861820799
"vegType",139,8,1760,3,1616,2779,10100,0.581504138179201
"vegType",139,8,1780,2,1167,2779,7293.75,0.41993522849946
"vegType",139,8,1780,3,1612,2779,10075,0.58006477150054
"vegType",139,8,1800,2,1209,2779,7556.25,0.435048578625405
"vegType",139,8,1800,3,1570,2779,9812.5,0.564951421374595
"vegType",139,8,1820,2,1194,2779,7462.5,0.429650953580425
"vegType",139,8,1820,3,1583,2779,9893.75,0.569629363080245
"vegType",139,8,1840,2,1173,2779,7331.25,0.422094278517452
"vegType",139,8,1840,3,1604,2779,10025,0.577186038143217
"vegType",139,8,1860,2,1165,2779,7281.25,0.41921554516013
"vegType",139,8,1860,3,1613,2779,10081.25,0.580424613170205
"vegType",139,8,1880,2,1168,2779,7300,0.420295070169126
"vegType",139,8,1880,3,1610,2779,10062.5,0.579345088161209
"vegType",139,8,1900,2,1185,2779,7406.25,0.426412378553436
"vegType",139,8,1900,3,1590,2779,9937.5,0.572148254767902
"vegType",139,8,1920,2,1182,2779,7387.5,0.42533285354444
"vegType",139,8,1920,3,1596,2779,9975,0.574307304785894
"vegType",139,8,1940,2,1168,2779,7300,0.420295070169126
"vegType",139,8,1940,3,1609,2779,10056.25,0.578985246491544
"vegType",139,8,1960,2,1177,2779,7356.25,0.423533645196114
"vegType",139,8,1960,3,1599,2779,9993.75,0.57538682979489
"vegType",139,8,1980,2,1180,2779,7375,0.42461317020511
"vegType",139,8,1980,3,1596,2779,9975,0.574307304785894
"vegType",139,8,2000,2,1179,2779,7368.75,0.424253328535444
"vegType",139,8,2000,3,1597,2779,9981.25,0.57466714645556
"vegType",139,9,1400,2,1188,2781,7425,0.427184466019417
"vegType",139,9,1400,3,1593,2781,9956.25,0.572815533980582
"vegType",139,9,1420,2,1163,2781,7268.75,0.418194893923049
"vegType",139,9,1420,3,1618,2781,10112.5,0.581805106076951
"vegType",139,9,1440,2,1146,2781,7162.5,0.412081984897519
"vegType",139,9,1440,3,1635,2781,10218.75,0.587918015102481
"vegType",139,9,1460,2,1165,2781,7281.25,0.418914059690759
"vegType",139,9,1460,3,1616,2781,10100,0.581085940309241
"vegType",139,9,1480,2,1172,2781,7325,0.421431139877742
"vegType",139,9,1480,3,1609,2781,10056.25,0.578568860122258
"vegType",139,9,1500,2,1149,2781,7181.25,0.413160733549083
"vegType",139,9,1500,3,1631,2781,10193.75,0.586479683567062
"vegType",139,9,1520,2,1159,2781,7243.75,0.41675656238763
"vegType",139,9,1520,3,1621,2781,10131.25,0.582883854728515
"vegType",139,9,1540,2,1187,2781,7418.75,0.426824883135563
"vegType",139,9,1540,3,1593,2781,9956.25,0.572815533980582
"vegType",139,9,1560,2,1162,2781,7262.5,0.417835311039195
"vegType",139,9,1560,3,1618,2781,10112.5,0.581805106076951
"vegType",139,9,1580,2,1134,2781,7087.5,0.407766990291262
"vegType",139,9,1580,3,1646,2781,10287.5,0.591873426824883
"vegType",139,9,1600,2,1129,2781,7056.25,0.405969075871988
"vegType",139,9,1600,3,1651,2781,10318.75,0.593671341244157
"vegType",139,9,1620,2,1143,2781,7143.75,0.411003236245955
"vegType",139,9,1620,3,1637,2781,10231.25,0.588637180870191
"vegType",139,9,1640,2,1113,2781,6956.25,0.400215749730313
"vegType",139,9,1640,3,1668,2781,10425,0.599784250269687
"vegType",139,9,1660,2,1113,2781,6956.25,0.400215749730313
"vegType",139,9,1660,3,1667,2781,10418.75,0.599424667385832
"vegType",139,9,1680,2,1136,2781,7100,0.408486156058972
"vegType",139,9,1680,3,1645,2781,10281.25,0.591513843941028
"vegType",139,9,1700,2,1153,2781,7206.25,0.414599065084502
"vegType",139,9,1700,3,1627,2781,10168.75,0.585041352031643
"vegType",139,9,1720,2,1145,2781,7156.25,0.411722402013664
"vegType",139,9,1720,3,1635,2781,10218.75,0.587918015102481
"vegType",139,9,1740,2,1141,2781,7131.25,0.410284070478245
"vegType",139,9,1740,3,1640,2781,10250,0.589715929521755
"vegType",139,9,1760,2,1158,2781,7237.5,0.416396979503776
"vegType",139,9,1760,3,1623,2781,10143.75,0.583603020496224
"vegType",139,9,1780,2,1177,2781,7356.25,0.423229054297015
"vegType",139,9,1780,3,1604,2781,10025,0.576770945702984
"vegType",139,9,1800,2,1154,2781,7212.5,0.414958647968357
"vegType",139,9,1800,3,1627,2781,10168.75,0.585041352031643
"vegType",139,9,1820,2,1154,2781,7212.5,0.414958647968357
"vegType",139,9,1820,3,1627,2781,10168.75,0.585041352031643
"vegType",139,9,1840,2,1161,2781,7256.25,0.41747572815534
"vegType",139,9,1840,3,1620,2781,10125,0.58252427184466
"vegType",139,9,1860,2,1203,2781,7518.75,0.432578209277238
"vegType",139,9,1860,3,1577,2781,9856.25,0.567062207838907
"vegType",139,9,1880,2,1181,2781,7381.25,0.424667385832434
"vegType",139,9,1880,3,1599,2781,9993.75,0.574973031283711
"vegType",139,9,1900,2,1181,2781,7381.25,0.424667385832434
"vegType",139,9,1900,3,1597,2781,9981.25,0.574253865516001
"vegType",139,9,1920,2,1190,2781,7437.5,0.427903631787127
"vegType",139,9,1920,3,1588,2781,9925,0.571017619561309
"vegType",139,9,1940,2,1188,2781,7425,0.427184466019417
"vegType",139,9,1940,3,1590,2781,9937.5,0.571736785329018
"vegType",139,9,1960,2,1204,2781,7525,0.432937792161093
"vegType",139,9,1960,3,1574,2781,9837.5,0.565983459187343
"vegType",139,9,1980,2,1189,2781,7431.25,0.427544048903272
"vegType",139,9,1980,3,1589,2781,9931.25,0.571377202445164
"vegType",139,9,2000,2,1208,2781,7550,0.434376123696512
"vegType",139,9,2000,3,1568,2781,9800,0.563825961884214
"vegType",139,10,1400,2,1208,2782,7550,0.434219985621855
"vegType",139,10,1400,3,1574,2782,9837.5,0.565780014378145
"vegType",139,10,1420,2,1172,2782,7325,0.421279654924515
"vegType",139,10,1420,3,1610,2782,10062.5,0.578720345075485
"vegType",139,10,1440,2,1146,2782,7162.5,0.411933860531991
"vegType",139,10,1440,3,1635,2782,10218.75,0.587706685837527
"vegType",139,10,1460,2,1161,2782,7256.25,0.417325664989216
"vegType",139,10,1460,3,1620,2782,10125,0.582314881380302
"vegType",139,10,1480,2,1165,2782,7281.25,0.418763479511143
"vegType",139,10,1480,3,1616,2782,10100,0.580877066858375
"vegType",139,10,1500,2,1171,2782,7318.75,0.420920201294033
"vegType",139,10,1500,3,1609,2782,10056.25,0.578360891445004
"vegType",139,10,1520,2,1179,2782,7368.75,0.423795830337886
"vegType",139,10,1520,3,1600,2782,10000,0.575125808770669
"vegType",139,10,1540,2,1170,2782,7312.5,0.420560747663551
"vegType",139,10,1540,3,1610,2782,10062.5,0.578720345075485
"vegType",139,10,1560,2,1163,2782,7268.75,0.41804457225018
"vegType",139,10,1560,3,1616,2782,10100,0.580877066858375
"vegType",139,10,1580,2,1186,2782,7412.5,0.426312005751258
"vegType",139,10,1580,3,1594,2782,9962.5,0.572969086987779
"vegType",139,10,1600,2,1200,2782,7500,0.431344356578001
"vegType",139,10,1600,3,1581,2782,9881.25,0.568296189791517
"vegType",139,10,1620,2,1199,2782,7493.75,0.43098490294752
"vegType",139,10,1620,3,1582,2782,9887.5,0.568655643421999
"vegType",139,10,1640,2,1178,2782,7362.5,0.423436376707405
"vegType",139,10,1640,3,1601,2782,10006.25,0.57548526240115
"vegType",139,10,1660,2,1180,2782,7375,0.424155283968368
"vegType",139,10,1660,3,1599,2782,9993.75,0.574766355140187
"vegType",139,10,1680,2,1156,2782,7225,0.415528396836808
"vegType",139,10,1680,3,1623,2782,10143.75,0.583393242271747
"vegType",139,10,1700,2,1150,2782,7187.5,0.413371675053918
"vegType",139,10,1700,3,1631,2782,10193.75,0.5862688713156
"vegType",139,10,1720,2,1152,2782,7200,0.414090582314881
"vegType",139,10,1720,3,1628,2782,10175,0.585190510424155
"vegType",139,10,1740,2,1157,2782,7231.25,0.41588785046729
"vegType",139,10,1740,3,1624,2782,10150,0.583752695902229
"vegType",139,10,1760,2,1174,2782,7337.5,0.421998562185478
"vegType",139,10,1760,3,1607,2782,10043.75,0.57764198418404
"vegType",139,10,1780,2,1171,2782,7318.75,0.420920201294033
"vegType",139,10,1780,3,1609,2782,10056.25,0.578360891445004
"vegType",139,10,1800,2,1178,2782,7362.5,0.423436376707405
"vegType",139,10,1800,3,1603,2782,10018.75,0.576204169662114
"vegType",139,10,1820,2,1187,2782,7418.75,0.42667145938174
"vegType",139,10,1820,3,1594,2782,9962.5,0.572969086987779
"vegType",139,10,1840,2,1198,2782,7487.5,0.430625449317038
"vegType",139,10,1840,3,1583,2782,9893.75,0.56901509705248
"vegType",139,10,1860,2,1189,2782,7431.25,0.427390366642703
"vegType",139,10,1860,3,1591,2782,9943.75,0.571890726096334
"vegType",139,10,1880,2,1191,2782,7443.75,0.428109273903666
"vegType",139,10,1880,3,1590,2782,9937.5,0.571531272465852
"vegType",139,10,1900,2,1203,2782,7518.75,0.432422717469446
"vegType",139,10,1900,3,1579,2782,9868.75,0.567577282530554
"vegType",139,10,1920,2,1205,2782,7531.25,0.43314162473041
"vegType",139,10,1920,3,1577,2782,9856.25,0.56685837526959
"vegType",139,10,1940,2,1194,2782,7462.5,0.429187634795111
"vegType",139,10,1940,3,1588,2782,9925,0.570812365204889
"vegType",139,10,1960,2,1171,2782,7318.75,0.420920201294033
"vegType",139,10,1960,3,1610,2782,10062.5,0.578720345075485
"vegType",139,10,1980,2,1178,2782,7362.5,0.423436376707405
"vegType",139,10,1980,3,1604,2782,10025,0.576563623292595
"vegType",139,10,2000,2,1170,2782,7312.5,0.420560747663551
"vegType",139,10,2000,3,1612,2782,10075,0.579439252336449
"vegType",149,1,1400,2,5289,10476,33056.25,0.504868270332188
"vegType",149,1,1400,3,5187,10476,32418.75,0.495131729667812
"vegType",149,1,1420,2,5272,10476,32950,0.503245513554792
"vegType",149,1,1420,3,5203,10476,32518.75,0.496659030164185
"vegType",149,1,1440,2,5283,10476,33018.75,0.504295532646048
"vegType",149,1,1440,3,5192,10476,32450,0.495609011072929
"vegType",149,1,1460,2,5252,10476,32825,0.501336387934326
"vegType",149,1,1460,3,5223,10476,32643.75,0.498568155784651
"vegType",149,1,1480,2,5247,10476,32793.75,0.50085910652921
"vegType",149,1,1480,3,5226,10476,32662.5,0.498854524627721
"vegType",149,1,1500,2,5241,10476,32756.25,0.50028636884307
"vegType",149,1,1500,3,5232,10476,32700,0.49942726231386
"vegType",149,1,1520,2,5258,10476,32862.5,0.501909125620466
"vegType",149,1,1520,3,5213,10476,32581.25,0.497613592974418
"vegType",149,1,1540,2,5302,10476,33137.5,0.506109201985491
"vegType",149,1,1540,3,5169,10476,32306.25,0.493413516609393
"vegType",149,1,1560,2,5243,10476,32768.75,0.500477281405116
"vegType",149,1,1560,3,5230,10476,32687.5,0.499236349751814
"vegType",149,1,1580,2,5227,10476,32668.75,0.498949980908744
"vegType",149,1,1580,3,5246,10476,32787.5,0.500763650248186
"vegType",149,1,1600,2,5225,10476,32656.25,0.498759068346697
"vegType",149,1,1600,3,5249,10476,32806.25,0.501050019091256
"vegType",149,1,1620,2,5256,10476,32850,0.501718213058419
"vegType",149,1,1620,3,5217,10476,32606.25,0.497995418098511
"vegType",149,1,1640,2,5229,10476,32681.25,0.49914089347079
"vegType",149,1,1640,3,5242,10476,32762.5,0.500381825124093
"vegType",149,1,1660,2,5203,10476,32518.75,0.496659030164185
"vegType",149,1,1660,3,5271,10476,32943.75,0.503150057273769
"vegType",149,1,1680,2,5304,10476,33150,0.506300114547537
"vegType",149,1,1680,3,5169,10476,32306.25,0.493413516609393
"vegType",149,1,1700,2,5299,10476,33118.75,0.505822833142421
"vegType",149,1,1700,3,5171,10476,32318.75,0.493604429171439
"vegType",149,1,1720,2,5265,10476,32906.25,0.502577319587629
"vegType",149,1,1720,3,5205,10476,32531.25,0.496849942726231
"vegType",149,1,1740,2,5218,10476,32612.5,0.498090874379534
"vegType",149,1,1740,3,5254,10476,32837.5,0.501527300496373
"vegType",149,1,1760,2,5223,10476,32643.75,0.498568155784651
"vegType",149,1,1760,3,5248,10476,32800,0.500954562810233
"vegType",149,1,1780,2,5259,10476,32868.75,0.502004581901489
"vegType",149,1,1780,3,5213,10476,32581.25,0.497613592974418
"vegType",149,1,1800,2,5250,10476,32812.5,0.501145475372279
"vegType",149,1,1800,3,5222,10476,32637.5,0.498472699503627
"vegType",149,1,1820,2,5265,10476,32906.25,0.502577319587629
"vegType",149,1,1820,3,5206,10476,32537.5,0.496945399007255
"vegType",149,1,1840,2,5250,10476,32812.5,0.501145475372279
"vegType",149,1,1840,3,5221,10476,32631.25,0.498377243222604
"vegType",149,1,1860,2,5244,10476,32775,0.50057273768614
"vegType",149,1,1860,3,5228,10476,32675,0.499045437189767
"vegType",149,1,1880,2,5242,10476,32762.5,0.500381825124093
"vegType",149,1,1880,3,5229,10476,32681.25,0.49914089347079
"vegType",149,1,1900,2,5244,10476,32775,0.50057273768614
"vegType",149,1,1900,3,5227,10476,32668.75,0.498949980908744
"vegType",149,1,1920,2,5187,10476,32418.75,0.495131729667812
"vegType",149,1,1920,3,5282,10476,33012.5,0.504200076365025
"vegType",149,1,1940,2,5214,10476,32587.5,0.497709049255441
"vegType",149,1,1940,3,5254,10476,32837.5,0.501527300496373
"vegType",149,1,1960,2,5219,10476,32618.75,0.498186330660557
"vegType",149,1,1960,3,5251,10476,32818.75,0.501240931653303
"vegType",149,1,1980,2,5219,10476,32618.75,0.498186330660557
"vegType",149,1,1980,3,5244,10476,32775,0.50057273768614
"vegType",149,1,2000,2,5234,10476,32712.5,0.499618174875907
"vegType",149,1,2000,3,5231,10476,32693.75,0.499331806032837
"vegType",149,2,1400,2,5313,10472,33206.25,0.507352941176471
"vegType",149,2,1400,3,5158,10472,32237.5,0.492551566080978
"vegType",149,2,1400,4,1,10472,6.25,9.54927425515661e-05
"vegType",149,2,1420,2,5222,10472,32637.5,0.498663101604278
"vegType",149,2,1420,3,5250,10472,32812.5,0.501336898395722
"vegType",149,2,1420,4,NA,NA,NA,NA
"vegType",149,2,1440,2,5183,10472,32393.75,0.494938884644767
"vegType",149,2,1440,3,5286,10472,33037.5,0.504774637127578
"vegType",149,2,1440,4,1,10472,6.25,9.54927425515661e-05
"vegType",149,2,1460,2,5185,10472,32406.25,0.49512987012987
"vegType",149,2,1460,3,5283,10472,33018.75,0.504488158899924
"vegType",149,2,1460,4,1,10472,6.25,9.54927425515661e-05
"vegType",149,2,1480,2,5242,10472,32762.5,0.500572956455309
"vegType",149,2,1480,3,5227,10472,32668.75,0.499140565317036
"vegType",149,2,1480,4,NA,NA,NA,NA
"vegType",149,2,1500,2,5260,10472,32875,0.502291825821238
"vegType",149,2,1500,3,5207,10472,32543.75,0.497230710466005
"vegType",149,2,1500,4,NA,NA,NA,NA
"vegType",149,2,1520,2,5338,10472,33362.5,0.50974025974026
"vegType",149,2,1520,3,5126,10472,32037.5,0.489495798319328
"vegType",149,2,1520,4,3,10472,18.75,0.000286478227654698
"vegType",149,2,1540,2,5258,10472,32862.5,0.502100840336134
"vegType",149,2,1540,3,5209,10472,32556.25,0.497421695951108
"vegType",149,2,1540,4,NA,NA,NA,NA
"vegType",149,2,1560,2,5252,10472,32825,0.501527883880825
"vegType",149,2,1560,3,5216,10472,32600,0.498090145148969
"vegType",149,2,1560,4,NA,NA,NA,NA
"vegType",149,2,1580,2,5256,10472,32850,0.501909854851031
"vegType",149,2,1580,3,5211,10472,32568.75,0.497612681436211
"vegType",149,2,1580,4,NA,NA,NA,NA
"vegType",149,2,1600,2,5136,10472,32100,0.490450725744843
"vegType",149,2,1600,3,5329,10472,33306.25,0.508880825057296
"vegType",149,2,1600,4,1,10472,6.25,9.54927425515661e-05
"vegType",149,2,1620,2,5176,10472,32350,0.494270435446906
"vegType",149,2,1620,3,5291,10472,33068.75,0.505252100840336
"vegType",149,2,1620,4,NA,NA,NA,NA
"vegType",149,2,1640,2,5257,10472,32856.25,0.502005347593583
"vegType",149,2,1640,3,5207,10472,32543.75,0.497230710466005
"vegType",149,2,1640,4,NA,NA,NA,NA
"vegType",149,2,1660,2,5303,10472,33143.75,0.506398013750955
"vegType",149,2,1660,3,5159,10472,32243.75,0.492647058823529
"vegType",149,2,1660,4,2,10472,12.5,0.000190985485103132
"vegType",149,2,1680,2,5372,10472,33575,0.512987012987013
"vegType",149,2,1680,3,5095,10472,31843.75,0.486535523300229
"vegType",149,2,1680,4,NA,NA,NA,NA
"vegType",149,2,1700,2,5360,10472,33500,0.511841100076394
"vegType",149,2,1700,3,5108,10472,31925,0.4877769289534
"vegType",149,2,1700,4,NA,NA,NA,NA
"vegType",149,2,1720,2,5302,10472,33137.5,0.506302521008403
"vegType",149,2,1720,3,5164,10472,32275,0.493124522536287
"vegType",149,2,1720,4,1,10472,6.25,9.54927425515661e-05
"vegType",149,2,1740,2,5234,10472,32712.5,0.499809014514897
"vegType",149,2,1740,3,5234,10472,32712.5,0.499809014514897
"vegType",149,2,1740,4,NA,NA,NA,NA
"vegType",149,2,1760,2,5184,10472,32400,0.495034377387319
"vegType",149,2,1760,3,5284,10472,33025,0.504583651642475
"vegType",149,2,1760,4,NA,NA,NA,NA
"vegType",149,2,1780,2,5159,10472,32243.75,0.492647058823529
"vegType",149,2,1780,3,5306,10472,33162.5,0.50668449197861
"vegType",149,2,1780,4,1,10472,6.25,9.54927425515661e-05
"vegType",149,2,1800,2,5188,10472,32425,0.495416348357525
"vegType",149,2,1800,3,5278,10472,32987.5,0.504010695187166
"vegType",149,2,1800,4,NA,NA,NA,NA
"vegType",149,2,1820,2,5196,10472,32475,0.496180290297937
"vegType",149,2,1820,3,5270,10472,32937.5,0.503246753246753
"vegType",149,2,1820,4,1,10472,6.25,9.54927425515661e-05
"vegType",149,2,1840,2,5260,10472,32875,0.502291825821238
"vegType",149,2,1840,3,5204,10472,32525,0.49694423223835
"vegType",149,2,1840,4,2,10472,12.5,0.000190985485103132
"vegType",149,2,1860,2,5311,10472,33193.75,0.507161955691367
"vegType",149,2,1860,3,5155,10472,32218.75,0.492265087853323
"vegType",149,2,1860,4,NA,NA,NA,NA
"vegType",149,2,1880,2,5230,10472,32687.5,0.499427043544691
"vegType",149,2,1880,3,5237,10472,32731.25,0.500095492742552
"vegType",149,2,1880,4,NA,NA,NA,NA
"vegType",149,2,1900,2,5183,10472,32393.75,0.494938884644767
"vegType",149,2,1900,3,5286,10472,33037.5,0.504774637127578
"vegType",149,2,1900,4,NA,NA,NA,NA
"vegType",149,2,1920,2,5164,10472,32275,0.493124522536287
"vegType",149,2,1920,3,5303,10472,33143.75,0.506398013750955
"vegType",149,2,1920,4,NA,NA,NA,NA
"vegType",149,2,1940,2,5174,10472,32337.5,0.494079449961803
"vegType",149,2,1940,3,5292,10472,33075,0.505347593582888
"vegType",149,2,1940,4,1,10472,6.25,9.54927425515661e-05
"vegType",149,2,1960,2,5160,10472,32250,0.492742551566081
"vegType",149,2,1960,3,5307,10472,33168.75,0.506779984721161
"vegType",149,2,1960,4,NA,NA,NA,NA
"vegType",149,2,1980,2,5191,10472,32443.75,0.49570282658518
"vegType",149,2,1980,3,5277,10472,32981.25,0.503915202444614
"vegType",149,2,1980,4,NA,NA,NA,NA
"vegType",149,2,2000,2,5265,10472,32906.25,0.502769289533995
"vegType",149,2,2000,3,5204,10472,32525,0.49694423223835
"vegType",149,2,2000,4,NA,NA,NA,NA
"vegType",149,3,1400,2,5358,10477,33487.5,0.511405936813974
"vegType",149,3,1400,3,5119,10477,31993.75,0.488594063186027
"vegType",149,3,1420,2,5225,10477,32656.25,0.498711463205116
"vegType",149,3,1420,3,5250,10477,32812.5,0.501097642454901
"vegType",149,3,1440,2,5218,10477,32612.5,0.498043333015176
"vegType",149,3,1440,3,5255,10477,32843.75,0.501574878304858
"vegType",149,3,1460,2,5200,10477,32500,0.496325283955331
"vegType",149,3,1460,3,5273,10477,32956.25,0.503292927364704
"vegType",149,3,1480,2,5268,10477,32925,0.502815691514747
"vegType",149,3,1480,3,5206,10477,32537.5,0.496897966975279
"vegType",149,3,1500,2,5294,10477,33087.5,0.505297317934523
"vegType",149,3,1500,3,5180,10477,32375,0.494416340555503
"vegType",149,3,1520,2,5332,10477,33325,0.508924310394197
"vegType",149,3,1520,3,5144,10477,32150,0.490980242435812
"vegType",149,3,1540,2,5345,10477,33406.25,0.510165123604085
"vegType",149,3,1540,3,5128,10477,32050,0.489453087715949
"vegType",149,3,1560,2,5289,10477,33056.25,0.504820082084566
"vegType",149,3,1560,3,5184,10477,32400,0.494798129235468
"vegType",149,3,1580,2,5232,10477,32700,0.499379593395056
"vegType",149,3,1580,3,5241,10477,32756.25,0.500238617924978
"vegType",149,3,1600,2,5218,10477,32612.5,0.498043333015176
"vegType",149,3,1600,3,5251,10477,32818.75,0.501193089624893
"vegType",149,3,1620,2,5207,10477,32543.75,0.496993414145271
"vegType",149,3,1620,3,5264,10477,32900,0.502433902834781
"vegType",149,3,1640,2,5170,10477,32312.5,0.493461868855588
"vegType",149,3,1640,3,5298,10477,33112.5,0.505679106614489
"vegType",149,3,1660,2,5183,10477,32393.75,0.494702682065477
"vegType",149,3,1660,3,5286,10477,33037.5,0.504533740574592
"vegType",149,3,1680,2,5225,10477,32656.25,0.498711463205116
"vegType",149,3,1680,3,5245,10477,32781.25,0.500620406604944
"vegType",149,3,1700,2,5216,10477,32600,0.497852438675193
"vegType",149,3,1700,3,5256,10477,32850,0.50167032547485
"vegType",149,3,1720,2,5261,10477,32881.25,0.502147561324807
"vegType",149,3,1720,3,5210,10477,32562.5,0.497279755655245
"vegType",149,3,1740,2,5230,10477,32687.5,0.499188699055073
"vegType",149,3,1740,3,5243,10477,32768.75,0.500429512264961
"vegType",149,3,1760,2,5208,10477,32550,0.497088861315262
"vegType",149,3,1760,3,5263,10477,32893.75,0.50233845566479
"vegType",149,3,1780,2,5227,10477,32668.75,0.498902357545099
"vegType",149,3,1780,3,5247,10477,32793.75,0.500811300944927
"vegType",149,3,1800,2,5224,10477,32650,0.498616016035125
"vegType",149,3,1800,3,5250,10477,32812.5,0.501097642454901
"vegType",149,3,1820,2,5188,10477,32425,0.495179917915434
"vegType",149,3,1820,3,5280,10477,33000,0.503961057554643
"vegType",149,3,1840,2,5277,10477,32981.25,0.503674716044669
"vegType",149,3,1840,3,5195,10477,32468.75,0.495848048105374
"vegType",149,3,1860,2,5233,10477,32706.25,0.499475040565047
"vegType",149,3,1860,3,5239,10477,32743.75,0.500047723584996
"vegType",149,3,1880,2,5280,10477,33000,0.503961057554643
"vegType",149,3,1880,3,5192,10477,32450,0.495561706595399
"vegType",149,3,1900,2,5277,10477,32981.25,0.503674716044669
"vegType",149,3,1900,3,5195,10477,32468.75,0.495848048105374
"vegType",149,3,1920,2,5272,10477,32950,0.503197480194712
"vegType",149,3,1920,3,5202,10477,32512.5,0.496516178295314
"vegType",149,3,1940,2,5228,10477,32675,0.49899780471509
"vegType",149,3,1940,3,5242,10477,32762.5,0.50033406509497
"vegType",149,3,1960,2,5296,10477,33100,0.505488212274506
"vegType",149,3,1960,3,5176,10477,32350,0.494034551875537
"vegType",149,3,1980,2,5365,10477,33531.25,0.512074067003913
"vegType",149,3,1980,3,5107,10477,31918.75,0.48744869714613
"vegType",149,3,2000,2,5254,10477,32837.5,0.501479431134867
"vegType",149,3,2000,3,5219,10477,32618.75,0.498138780185167
"vegType",149,4,1400,2,5309,10471,33181.25,0.507019386878044
"vegType",149,4,1400,3,5161,10471,32256.25,0.49288511125967
"vegType",149,4,1400,4,1,10471,6.25,9.55018622863146e-05
"vegType",149,4,1420,2,5258,10471,32862.5,0.502148791901442
"vegType",149,4,1420,3,5212,10471,32575,0.497755706236272
"vegType",149,4,1420,4,NA,NA,NA,NA
"vegType",149,4,1440,2,5217,10471,32606.25,0.498233215547703
"vegType",149,4,1440,3,5253,10471,32831.25,0.50167128259001
"vegType",149,4,1440,4,1,10471,6.25,9.55018622863146e-05
"vegType",149,4,1460,2,5218,10471,32612.5,0.49832871740999
